pairid,geneChr_Nested,geneStart_Nested,geneEnd_Nested,ENST_Nested,SYMBOL_Nested,biotype_Nested,tau_value_nested,geneChr_Host,geneStart_Host,geneEnd_Host,ENST_Host,SYMBOL_Host,biotype_Host,tau_value_host,spearman_correlation
1072_ID,chr11,3193515,3194263,ENSMUST00000146218.1,Gm12735,antisense,0.8914,chr11,3187359,3252685,ENSMUST00000159304.7,Drg1,protein_coding,0,NA
1073_ID,chr4,108513780,108516817,ENSMUST00000142835.1,Gm12737,sense_intronic,0.7524,chr4,108459425,108559415,ENSMUST00000043368.11,Tut4,protein_coding,0.8583,0.581274874
1074_ID,chr4,106587096,106589108,ENSMUST00000146976.1,Gm12744,antisense,0.9593,chr4,106561037,106589113,ENSMUST00000047973.3,Dhcr24,protein_coding,0.8744,-0.356661021
1075_ID,chr4,107017934,107022499,ENSMUST00000129617.1,Gm12786,antisense,0.8415,chr4,106911469,107049694,ENSMUST00000030367.14,Ssbp3,protein_coding,0.7688,0.161403339
1076_ID,chr4,112923695,112945317,ENSMUST00000134494.1,Gm12823,antisense,0.9674,chr4,112804615,113286973,ENSMUST00000138966.8,Skint6,protein_coding,0,NA
1077_ID,chr4,117445949,117455040,ENSMUST00000136115.1,Gm12828,antisense,0.8905,chr4,117271462,117497052,ENSMUST00000030439.14,Rnf220,protein_coding,0.93,0.526205021
1078_ID,chr4,114821721,114856166,ENSMUST00000137570.1,Gm12830,protein_coding,0.8777,chr4,114817160,114902859,ENSMUST00000155499.1,9130410C08Rik,antisense,0.9681,0.460158735
1079_ID,chr4,117295816,117297725,ENSMUST00000137607.1,Gm12843,antisense,0.862,chr4,117271462,117497052,ENSMUST00000030439.14,Rnf220,protein_coding,0.93,-0.169339651
1080_ID,chr4,118984057,118997198,ENSMUST00000137353.1,Gm12865,lincRNA,0.8768,chr4,118971296,118999458,ENSMUST00000145395.1,Gm12861,processed_transcript,0.6893,0.36168495
1081_ID,chr4,119130291,119131001,ENSMUST00000151216.1,Gm12867,antisense,0.7832,chr4,119108710,119137983,ENSMUST00000030398.9,Slc2a1,protein_coding,0.7154,0.503585733
1082_ID,chr4,107349038,107351353,ENSMUST00000156265.1,Gm12869,antisense,0.8245,chr4,107314362,107359822,ENSMUST00000075693.11,Yipf1,protein_coding,0.786,0.718157969
1083_ID,chr4,119223173,119224815,ENSMUST00000144407.1,Gm12898,processed_transcript,1,chr4,119203569,119232708,ENSMUST00000132778.7,AU022252,protein_coding,0.8708,0.184637236
1084_ID,chr4,123667453,123671210,ENSMUST00000130791.1,Gm12925,antisense,0.9097,chr4,123349632,123684360,ENSMUST00000097897.10,Macf1,protein_coding,0.9327,0.215705627
1085_ID,chr4,126323598,126325237,ENSMUST00000140080.1,Gm12945,processed_transcript,0.9135,chr4,126322120,126325688,ENSMUST00000102616.7,Tekt2,protein_coding,0.9942,0.618696037
1086_ID,chr4,116176245,116177732,ENSMUST00000150216.1,Gm12951,lincRNA,0.9627,chr4,116173383,116299841,ENSMUST00000216692.1,Gm49337,protein_coding,0.9563,0.455420517
1087_ID,chr4,116551739,116552627,ENSMUST00000138426.1,Gm12953,antisense,0.9898,chr4,116551632,116555936,ENSMUST00000106478.8,Tmem69,protein_coding,0.713,0.431168831
1088_ID,chr4,130811616,130812326,ENSMUST00000134911.1,Gm12970,antisense,0.9858,chr4,130792536,130826319,ENSMUST00000070478.3,Sdc3,protein_coding,0.9229,0.168290458
1089_ID,chr4,130758562,130762379,ENSMUST00000154720.1,Gm12971,sense_intronic,0.8267,chr4,130663320,130781564,ENSMUST00000030315.12,Pum1,protein_coding,0.5002,-0.107067828
1090_ID,chr4,133871829,133876533,ENSMUST00000133742.1,Gm12977,antisense,0.9259,chr4,133847289,133887797,ENSMUST00000105894.10,Rps6ka1,protein_coding,0.8553,0.786459624
1091_ID,chr4,132503560,132509649,ENSMUST00000131733.1,Gm12981,antisense,0.8355,chr4,132492031,132510501,ENSMUST00000030724.8,Sesn2,protein_coding,0.7548,0.228840308
1092_ID,chr4,132532686,132533601,ENSMUST00000124471.1,Gm12999,antisense,0.7929,chr4,132530554,132533659,ENSMUST00000067496.6,Atpif1,protein_coding,0.708,0.77800946
1093_ID,chr4,136003565,136010937,ENSMUST00000142289.1,Gm13008,antisense,0.9101,chr4,136003367,136021763,ENSMUST00000030427.5,Eloa,protein_coding,0.4547,-0.021164107
1094_ID,chr4,137882369,137883937,ENSMUST00000156022.7,Gm13012,antisense,0.7821,chr4,137862236,137965229,ENSMUST00000102518.9,Ece1,protein_coding,0.7905,0.293701158
1095_ID,chr4,140131876,140133351,ENSMUST00000135858.1,Gm13027,antisense,0.9453,chr4,140026845,140246784,ENSMUST00000039331.8,Igsf21,protein_coding,0.9418,0.613607386
1096_ID,chr4,140142872,140144633,ENSMUST00000137283.1,Gm13029,antisense,0.6703,chr4,140026845,140246784,ENSMUST00000039331.8,Igsf21,protein_coding,0.9418,0.031387506
1097_ID,chr4,142042911,142048578,ENSMUST00000128385.1,Gm13053,sense_intronic,0.9492,chr4,142030991,142084304,ENSMUST00000036572.3,Tmem51,protein_coding,0.8209,0.646671312
1098_ID,chr4,143551708,143558234,ENSMUST00000105776.1,Gm13057,protein_coding,NA,chr4,143551699,143573797,ENSMUST00000105765.9,BC080695,protein_coding,NA,NA
1099_ID,chr4,142180601,142184139,ENSMUST00000151337.1,Gm13062,antisense,0.7681,chr4,142102389,142210206,ENSMUST00000155023.7,Kazn,protein_coding,0.8066,0.151497835
1100_ID,chr4,132048177,132048961,ENSMUST00000132247.1,Gm13063,lincRNA,0.9047,chr4,131923412,132075321,ENSMUST00000146021.7,Epb41,protein_coding,0.8751,0.034487758
1101_ID,chr4,149748517,149749607,ENSMUST00000146250.1,Gm13068,antisense,0.6331,chr4,149744035,149774277,ENSMUST00000105686.2,Slc25a33,protein_coding,0.8116,0.27532467532467497
1102_ID,chr4,149904005,149908149,ENSMUST00000146532.1,Gm13070,antisense,0.8715,chr4,149896282,149955043,ENSMUST00000038562.8,Spsb1,protein_coding,0.7906,0.705147375
1103_ID,chr4,149780023,149780714,ENSMUST00000134059.1,Gm13073,lincRNA,0.9155,chr4,149776251,149783332,ENSMUST00000142019.1,Gm16188,lincRNA,0.9831,0.47020597
1104_ID,chr4,151089569,151091449,ENSMUST00000105667.2,Gm13090,protein_coding,0.8977,chr4,150917321,151861669,ENSMUST00000169423.8,Camta1,protein_coding,0.957,0.557428609
1105_ID,chr4,150566868,150568544,ENSMUST00000128800.1,Gm13091,antisense,0.8426,chr4,150281645,150621966,ENSMUST00000105682.8,Rere,protein_coding,0.5874,0.32478079
1106_ID,chr4,152203925,152204467,ENSMUST00000127752.1,Gm13096,sense_intronic,0.863,chr4,152178133,152271852,ENSMUST00000075363.9,Acot7,protein_coding,0.9403,0.313629809
1107_ID,chr4,154550281,154557645,ENSMUST00000143888.1,Gm13133,antisense,0.8985,chr4,154316124,154636866,ENSMUST00000030902.12,Prdm16,protein_coding,0.8124,0.363810849
1108_ID,chr4,154601196,154604202,ENSMUST00000144347.1,Gm13134,antisense,0.8424,chr4,154316124,154636866,ENSMUST00000030902.12,Prdm16,protein_coding,0.8124,0.562977372
1109_ID,chr2,4458433,4466670,ENSMUST00000139479.1,Gm13175,antisense,0.8932,chr2,4017743,4614041,ENSMUST00000177457.7,Frmd4a,protein_coding,0.8513,-0.012165177
1110_ID,chr2,4586023,4587287,ENSMUST00000151994.7,Gm13179,antisense,0.8586,chr2,4017743,4614041,ENSMUST00000177457.7,Frmd4a,protein_coding,0.8513,0.086197361
1111_ID,chr2,3468612,3474546,ENSMUST00000149932.1,Gm13184,antisense,0.9638,chr2,3455814,3475031,ENSMUST00000027956.8,Suv39h2,protein_coding,0.8457,0.393566797
1112_ID,chr2,3752985,3755177,ENSMUST00000131044.1,Gm13185,antisense,0.8648,chr2,3570487,3782142,ENSMUST00000226435.1,Fam107b,protein_coding,0.9553,0.146134652
1113_ID,chr2,4287594,4301112,ENSMUST00000132211.1,Gm13187,processed_transcript,0.9083,chr2,4017743,4614041,ENSMUST00000177457.7,Frmd4a,protein_coding,0.8513,0.604783109
1114_ID,chr2,4137773,4144102,ENSMUST00000138462.1,Gm13189,lincRNA,0.9563,chr2,4017743,4614041,ENSMUST00000177457.7,Frmd4a,protein_coding,0.8513,0.255597293
1115_ID,chr2,5862079,5862934,ENSMUST00000142918.1,Gm13199,protein_coding,0.6861,chr2,5845018,5871895,ENSMUST00000026927.9,Nudt5,protein_coding,0.5046,0.158441558
1116_ID,chr4,148947491,148948914,ENSMUST00000123548.1,Gm13205,antisense,0.8867,chr4,148804428,148954889,ENSMUST00000122222.7,Casz1,protein_coding,0.8698,0.579156167
1117_ID,chr2,9877255,9878869,ENSMUST00000131297.1,Gm13256,antisense,0.9722,chr2,9874701,9890034,ENSMUST00000130615.1,Gata3,protein_coding,0.9575,0.743294146
1118_ID,chr2,14740371,14767024,ENSMUST00000147019.3,Gm13269,antisense,0.9685,chr2,14604305,14987908,ENSMUST00000114723.8,Cacnb2,protein_coding,0.825,0.211641071
1119_ID,chr4,88754867,88755416,ENSMUST00000094992.1,Gm13271,protein_coding,1,chr4,88722762,88757579,ENSMUST00000233708.1,Gm13274,antisense,0.8188,-0.148678388
1120_ID,chr2,11385002,11387064,ENSMUST00000143527.1,Gm13291,lincRNA,0.9597,chr2,11338365,11398501,ENSMUST00000192626.1,8030442B05Rik,lincRNA,0.8077,0.139092956
1121_ID,chr2,11339487,11344111,ENSMUST00000131188.2,Gm13293,lincRNA,0.9418,chr2,11338365,11398501,ENSMUST00000192626.1,8030442B05Rik,lincRNA,0.8077,-0.139092956
1122_ID,chr2,17559059,17559998,ENSMUST00000148607.1,Gm13324,antisense,0.9641,chr2,17343908,17731043,ENSMUST00000028080.11,Nebl,protein_coding,0.9662,-0.168574602
1123_ID,chr2,20420569,20432934,ENSMUST00000149398.1,Gm13335,antisense,0,chr2,19909779,20744816,ENSMUST00000114610.7,Etl4,protein_coding,0.9575,NA
1124_ID,chr2,20709374,20713234,ENSMUST00000137186.1,Gm13362,antisense,0.9579,chr2,19909779,20744816,ENSMUST00000114610.7,Etl4,protein_coding,0.9575,-0.186159618
1125_ID,chr2,28025416,28030437,ENSMUST00000123129.1,Gm13372,processed_transcript,0.8241,chr2,27886424,28039514,ENSMUST00000028280.13,Col5a1,protein_coding,0.7746,0.669058924
1126_ID,chr2,20921859,20931389,ENSMUST00000124322.1,Gm13380,sense_intronic,0.8469,chr2,20847918,20968881,ENSMUST00000114594.7,Arhgap21,protein_coding,0.8623,0.435557417
1127_ID,chr2,6255945,6257266,ENSMUST00000131190.1,Gm13383,lincRNA,0.9461,chr2,6193250,6321611,ENSMUST00000151782.1,A230108P19Rik,antisense,0.9534,0.441350377
1128_ID,chr2,6431785,6436033,ENSMUST00000126659.1,Gm13388,antisense,0.916,chr2,6322666,6446390,ENSMUST00000114937.7,Usp6nl,protein_coding,0.4095,0.147129978
1129_ID,chr2,6884269,6886924,ENSMUST00000142774.1,Gm13389,antisense,0.8397,chr2,6539693,7396000,ENSMUST00000002176.12,Celf2,protein_coding,0.9726,0.387755102
1130_ID,chr2,29349841,29396459,ENSMUST00000153600.1,Gm13402,antisense,0.9953,chr2,29346818,29524793,ENSMUST00000028139.10,Med27,protein_coding,0.7265,0.234738239
1131_ID,chr2,31209469,31211347,ENSMUST00000146769.1,Gm13405,antisense,0.8819,chr2,31152315,31218775,ENSMUST00000056433.6,Gpr107,protein_coding,0.6254,0.632952786
1132_ID,chr2,31961689,31962547,ENSMUST00000135749.1,Gm13442,antisense,0.8777,chr2,31950138,31973442,ENSMUST00000001920.12,Aif1l,protein_coding,0.8235,0.059099899
1133_ID,chr2,34993972,35013446,ENSMUST00000153559.1,Gm13449,antisense,0.9604,chr2,34983330,35061438,ENSMUST00000028233.6,Hc,protein_coding,0.9612,0.345805816
1134_ID,chr2,45747802,45751684,ENSMUST00000145568.1,Gm13467,lincRNA,0.9715,chr2,45733456,45753311,ENSMUST00000129687.1,Gm13465,lincRNA,0.8591,0.498900199
1135_ID,chr2,49805975,49812948,ENSMUST00000125095.1,Gm13480,lincRNA,0.8336,chr2,49787687,49948849,ENSMUST00000028103.12,Lypd6b,protein_coding,0.8826,0.537417232
1136_ID,chr2,33177901,33181881,ENSMUST00000139288.1,Gm13528,antisense,0.8097,chr2,33133420,33371486,ENSMUST00000113165.7,Ralgps1,protein_coding,0.8868,0.044469541
1137_ID,chr2,58276778,58286902,ENSMUST00000131189.1,Gm13544,antisense,0.97,chr2,58267452,58357895,ENSMUST00000028178.13,Acvr1c,protein_coding,0.8896,-0.392207792
1138_ID,chr2,58164000,58177063,ENSMUST00000138444.1,Gm13546,antisense,0.9422,chr2,58133848,58195517,ENSMUST00000144117.7,Cytip,protein_coding,0.8549,-0.008503401
1139_ID,chr2,26059009,26060275,ENSMUST00000137349.1,Gm13554,antisense,0.9908,chr2,26055534,26122818,ENSMUST00000028300.5,Nacc2,protein_coding,0.5853,0.451037764
1140_ID,chr2,38285306,38287291,ENSMUST00000132692.2,Gm13556,antisense,0.8214,chr2,37798990,38287375,ENSMUST00000102787.9,Dennd1a,protein_coding,0.54990000000000006,0.024344338
1141_ID,chr2,58705768,58735396,ENSMUST00000140464.1,Gm13558,sense_intronic,0.8345,chr2,58567386,58792971,ENSMUST00000071543.11,Upp2,protein_coding,0.8859,0.077187022
1142_ID,chr2,62452935,62456648,ENSMUST00000131533.1,Gm13564,lincRNA,0.9696,chr2,62357070,62470913,ENSMUST00000136879.1,Gm13561,antisense,0.8337,0.264597817
1143_ID,chr2,62436879,62441142,ENSMUST00000133596.1,Gm13565,lincRNA,0.898,chr2,62357070,62470913,ENSMUST00000136879.1,Gm13561,antisense,0.8337,0.559128831
1144_ID,chr2,26457143,26458316,ENSMUST00000156099.1,Gm13568,processed_transcript,0.9796,chr2,26445695,26459379,ENSMUST00000133463.1,0610009E02Rik,processed_transcript,0.6867,0.119480519
1145_ID,chr2,62809186,62810698,ENSMUST00000137221.1,Gm13569,antisense,0.9279,chr2,62693413,63184278,ENSMUST00000075052.9,Kcnh7,protein_coding,0.9619,0.217746578
1146_ID,chr2,60338187,60371234,ENSMUST00000151984.7,Gm13571,antisense,0.8472,chr2,60292102,60383303,ENSMUST00000112533.7,Ly75,protein_coding,0.7575,-0.317023246
1147_ID,chr2,60037140,60038837,ENSMUST00000153675.1,Gm13572,lincRNA,0.7326,chr2,59899362,60125697,ENSMUST00000112550.7,Baz2b,protein_coding,0.636,0
1148_ID,chr2,38359579,38363980,ENSMUST00000137134.1,Gm13584,antisense,0.9134,chr2,38339280,38369199,ENSMUST00000143783.8,Lhx2,protein_coding,0.9642,0.549533778
1149_ID,chr2,65509264,65512605,ENSMUST00000145994.1,Gm13595,antisense,0.8882,chr2,65457117,65567492,ENSMUST00000066432.11,Scn3a,protein_coding,0.8456,0.261331177
1150_ID,chr2,67309658,67396491,ENSMUST00000134476.1,Gm13599,antisense,0.9954,chr2,67173833,67526615,ENSMUST00000238912.1,Xirp2,protein_coding,1,-0.090966786
1151_ID,chr2,67491043,67516525,ENSMUST00000142314.1,Gm13601,antisense,0.9758,chr2,67173833,67526615,ENSMUST00000238912.1,Xirp2,protein_coding,1,-0.090966786
1152_ID,chr2,32016643,32017344,ENSMUST00000141023.1,Gm13609,antisense,0.9784,chr2,31974435,32052371,ENSMUST00000065398.12,Nup214,protein_coding,0.8173,0.691108705
1153_ID,chr2,69248306,69272491,ENSMUST00000126240.1,Gm13613,antisense,0.6828,chr2,69238281,69342614,ENSMUST00000102710.9,Abcb11,protein_coding,0.9536,0.303468323
1154_ID,chr2,65944298,65954070,ENSMUST00000155350.1,Gm13617,antisense,0.8619,chr2,65845766,66031546,ENSMUST00000122912.7,Csrnp3,protein_coding,0.8931,0.533986701
1155_ID,chr2,66187835,66192813,ENSMUST00000128859.1,Gm13618,antisense,0.7548,chr2,66184326,66256617,ENSMUST00000102718.9,Ttc21b,protein_coding,0.9089,0.564717944
1156_ID,chr2,65852407,65860619,ENSMUST00000155722.1,Gm13619,antisense,0.861,chr2,65845766,66031546,ENSMUST00000122912.7,Csrnp3,protein_coding,0.8931,0.359286772
1157_ID,chr2,60125095,60125819,ENSMUST00000131198.1,Gm13620,lincRNA,0.9291,chr2,60076829,60209839,ENSMUST00000144893.1,Baz2b,protein_coding,0.7852,0.180328838
1158_ID,chr2,69871411,69872202,ENSMUST00000149283.1,Gm13625,processed_transcript,0.9729,chr2,69871197,69885615,ENSMUST00000060447.12,Mettl5,protein_coding,0.7872,0.0727638
1159_ID,chr2,66409493,66421588,ENSMUST00000127849.1,Gm13630,processed_transcript,0.9401,chr2,66270781,66440837,ENSMUST00000112371.8,Scn1a,protein_coding,0.9644,0.53935989
1160_ID,chr4,152352197,152353641,ENSMUST00000145163.1,Gm13645,processed_transcript,0.7855,chr4,152338650,152390194,ENSMUST00000030775.11,Chd5,protein_coding,0.9441,0.630002693
1161_ID,chr2,71749924,71759801,ENSMUST00000157059.1,Gm13662,processed_transcript,0.9993,chr2,71745615,71820254,ENSMUST00000133124.7,Itga6,protein_coding,0.943,0.213123231
1162_ID,chr2,71747506,71750200,ENSMUST00000145563.1,Gm13663,processed_transcript,0.814,chr2,71745615,71820254,ENSMUST00000133124.7,Itga6,protein_coding,0.943,0.718357836
1163_ID,chr2,83737781,83759865,ENSMUST00000152569.1,Gm13684,processed_transcript,0.6911,chr2,83724396,83806916,ENSMUST00000028499.10,Itgav,protein_coding,0.9215,-0.21038961
1164_ID,chr2,73357267,73364333,ENSMUST00000150705.1,Gm13703,antisense,0.8955,chr2,73341505,73386572,ENSMUST00000076463.11,Gpr155,protein_coding,0.7513,0.070398947
1165_ID,chr2,73459704,73477602,ENSMUST00000145170.1,Gm13708,lincRNA,0.9851,chr2,73429609,73529734,ENSMUST00000094681.10,Wipf1,protein_coding,0.7859,-0.292750665
1166_ID,chr2,73370908,73379297,ENSMUST00000138573.1,Gm13709,antisense,0.9282,chr2,73341505,73386572,ENSMUST00000076463.11,Gpr155,protein_coding,0.7513,-0.1525551
1167_ID,chr1,64078653,64090782,ENSMUST00000149820.1,Gm13748,antisense,0.8606,chr1,64029446,64121491,ENSMUST00000114086.7,Klf7,protein_coding,0.597,0.629722448
1168_ID,chr6,30573152,30576035,ENSMUST00000124153.1,Gm13781,antisense,0.9871,chr6,30568368,30592418,ENSMUST00000049251.5,Cpa4,protein_coding,0.9057,0.477241208
1169_ID,chr6,30673943,30682266,ENSMUST00000149515.1,Gm13782,antisense,0.9396,chr6,30653456,30693749,ENSMUST00000031810.14,Cep41,protein_coding,0.8371,0.427808985
1170_ID,chr2,91195905,91202778,ENSMUST00000131634.1,Gm13783,processed_transcript,0.8314,chr2,91192030,91202834,ENSMUST00000136234.1,Nr1h3,protein_coding,0.9068,0.22172619
1171_ID,chr6,31102845,31104646,ENSMUST00000146766.1,Gm13833,lincRNA,0.7402,chr6,31093558,31218474,ENSMUST00000187876.6,Lncpint,lincRNA,0.917,0.42995213
1172_ID,chr5,116257660,116258644,ENSMUST00000126326.1,Gm13837,antisense,0.9193,chr5,116124640,116288985,ENSMUST00000050178.12,Ccdc60,protein_coding,0.9892,0.569027054
1173_ID,chr5,115515262,115515947,ENSMUST00000149608.1,Gm13840,sense_intronic,0.9338,chr5,115506675,115555987,ENSMUST00000067268.14,Pxn,protein_coding,0.7682,-0.215041652
1174_ID,chr6,31372894,31383877,ENSMUST00000134541.1,Gm13844,lincRNA,0.7169,chr6,31366884,31398773,ENSMUST00000144232.7,Mkln1os,lincRNA,0.7744,0.598895777
1175_ID,chr6,31658172,31666124,ENSMUST00000211663.1,Gm13848,lincRNA,0.9766,chr6,31605189,31743321,ENSMUST00000210190.1,Gm43154,lincRNA,0.9329,0.016574586
1176_ID,chr6,34651353,34653894,ENSMUST00000137136.1,Gm13861,lincRNA,0.7691,chr6,34598499,34775454,ENSMUST00000079391.9,Cald1,protein_coding,0.768,0.37094989
1177_ID,chr2,102737906,102746759,ENSMUST00000137123.1,Gm13872,antisense,0.9461,chr2,102658658,102790784,ENSMUST00000080210.9,Slc1a2,protein_coding,0.9605,0.441422155
1178_ID,chr2,104256671,104275757,ENSMUST00000150450.1,Gm13883,antisense,0.8722,chr2,104143072,104411013,ENSMUST00000230671.1,D430041D05Rik,protein_coding,0.9252,0.39106056
1179_ID,chr2,102039628,102066725,ENSMUST00000140238.1,Gm13919,antisense,0.8761,chr2,101950202,102186385,ENSMUST00000058790.11,Ldlrad3,protein_coding,0.737,0.483516484
1180_ID,chr2,102057586,102061430,ENSMUST00000146134.1,Gm13920,antisense,0.7578,chr2,101950202,102186385,ENSMUST00000058790.11,Ldlrad3,protein_coding,0.737,0.023082472
1181_ID,chr2,102057586,102061430,ENSMUST00000146134.1,Gm13920,antisense,0.7578,chr2,102039628,102066725,ENSMUST00000140238.1,Gm13919,antisense,0.8761,0.361384959
1182_ID,chr2,76722775,76786708,ENSMUST00000156809.1,Gm13938,antisense,1,chr2,76703983,76982547,ENSMUST00000111882.8,Ttn,protein_coding,0.9817,0.199431009
1183_ID,chr2,77462676,77480938,ENSMUST00000126572.1,Gm13944,antisense,0.9314,chr2,77411099,77816816,ENSMUST00000111831.7,Zfp385b,protein_coding,0.738,-0.155674962
1184_ID,chr2,105708998,105710098,ENSMUST00000123441.1,Gm13954,antisense,0.8637,chr2,105701026,105904564,ENSMUST00000122965.7,Elp4,protein_coding,0.6998,-0.391369406
1185_ID,chr2,113387106,113441094,ENSMUST00000143525.1,Gm13963,antisense,0.8824,chr2,113327735,113716767,ENSMUST00000099576.8,Fmn1,protein_coding,0.6515,0.357348229
1186_ID,chr2,113500678,113504034,ENSMUST00000133815.1,Gm13964,antisense,0.9465,chr2,113327735,113716767,ENSMUST00000099576.8,Fmn1,protein_coding,0.6515,0.618243138
1187_ID,chr2,113440680,113442304,ENSMUST00000148420.1,Gm13966,antisense,0.874,chr2,113327735,113716767,ENSMUST00000099576.8,Fmn1,protein_coding,0.6515,0.241367818
1188_ID,chr2,125207528,125217512,ENSMUST00000123574.1,Gm14002,antisense,0.9266,chr2,125152504,125230002,ENSMUST00000110494.8,Slc12a1,protein_coding,0,NA
1189_ID,chr2,128189986,128204634,ENSMUST00000152439.1,Gm14009,lincRNA,0.9782,chr2,128178340,128429427,ENSMUST00000239314.1,Morrbid,lincRNA,1,-0.153979471
1190_ID,chr2,128423653,128424565,ENSMUST00000131961.1,Gm14010,lincRNA,0.9204,chr2,128178340,128429427,ENSMUST00000239314.1,Morrbid,lincRNA,1,0.204611898
1191_ID,chr2,128751270,128753705,ENSMUST00000145178.1,Gm14011,antisense,0.8516,chr2,128698955,128802894,ENSMUST00000014505.4,Mertk,protein_coding,0.5511,0.007195995
1192_ID,chr2,129493569,129515807,ENSMUST00000139058.1,Gm14040,sense_intronic,0.8563,chr2,129458358,129536602,ENSMUST00000050309.5,F830045P16Rik,protein_coding,0.9321,0.197310785
1193_ID,chr2,118829873,118834122,ENSMUST00000133534.1,Gm14091,antisense,0.8045,chr2,118814002,118837696,ENSMUST00000134661.7,Knstrn,protein_coding,0.8733,0.490556348
1194_ID,chr2,145550651,145554982,ENSMUST00000136794.1,Gm14092,antisense,0.9555,chr2,145167753,145642166,ENSMUST00000110007.7,Slc24a3,protein_coding,0.8763,0.232827634
1195_ID,chr2,145337647,145379381,ENSMUST00000145579.1,Gm14093,sense_intronic,0.9766,chr2,145167753,145642166,ENSMUST00000110007.7,Slc24a3,protein_coding,0.8763,0.08571465
1196_ID,chr2,132694431,132698523,ENSMUST00000147868.1,Gm14097,antisense,0.9378,chr2,132686930,132751055,ENSMUST00000061891.10,Shld1,protein_coding,0.8437,0.317378755
1197_ID,chr2,147323561,147325087,ENSMUST00000127688.1,Gm14110,lincRNA,0.8634,chr2,147184082,147331681,ENSMUST00000136998.2,Nkx2-2os,antisense,0.9666,0.294693643
1199_ID,chr2,156614446,156615448,ENSMUST00000153158.1,Gm14174,lincRNA,0.9738,chr2,156613704,156764363,ENSMUST00000169464.8,Dlgap4,protein_coding,0.8758,0.49311075
